CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,Country,AvgOrderValue,ItemsPerOrder
16163.0,455,1,50.1,18,3,United Kingdom,50.1,18.0
16164.0,698,3,678.54,395,26,United Kingdom,226.17999999999998,131.66666666666666
16168.0,4,23,1838.22,678,51,United Kingdom,79.92260869565217,29.47826086956522
16169.0,61,4,1700.72,1058,65,United Kingdom,425.18,264.5
16170.0,96,6,1604.3999999999999,1225,94,United Kingdom,267.4,204.16666666666666
16171.0,31,1,73.2,24,3,United Kingdom,73.2,24.0
16172.0,7,5,1091.31,749,50,United Kingdom,218.262,149.8
16173.0,93,6,1265.52,560,63,United Kingdom,210.92,93.33333333333333
16174.0,34,2,313.0,188,15,United Kingdom,156.5,94.0
16175.0,185,4,916.89,523,41,United Kingdom,229.2225,130.75
16177.0,698,1,210.75,83,11,United Kingdom,210.75,83.0
16178.0,698,1,150.1,90,7,United Kingdom,150.1,90.0
16179.0,62,1,177.58,96,10,United Kingdom,177.58,96.0
16180.0,247,8,1928.33,1174,73,United Kingdom,241.04125,146.75
16181.0,698,1,163.94,104,10,United Kingdom,163.94,104.0
16182.0,698,1,72.8,40,4,United Kingdom,72.8,40.0
16183.0,276,1,338.71000000000004,113,15,United Kingdom,338.71000000000004,113.0
16184.0,6,6,960.63,425,26,United Kingdom,160.105,70.83333333333333
16185.0,698,2,489.16,256,28,United Kingdom,244.58,128.0
16186.0,6,12,3676.08,2642,85,United Kingdom,306.34,220.16666666666666
16187.0,122,15,5476.26,3692,149,United Kingdom,365.084,246.13333333333333
16188.0,37,4,927.37,743,62,United Kingdom,231.8425,185.75
16189.0,698,2,125.57999999999998,84,6,United Kingdom,62.78999999999999,42.0
16190.0,698,1,94.99000000000001,37,4,United Kingdom,94.99000000000001,37.0
16191.0,39,11,2676.52,1449,54,United Kingdom,243.32,131.72727272727272
16193.0,698,1,280.63,169,17,United Kingdom,280.63,169.0
16198.0,698,1,319.281,121,13,United Kingdom,319.281,121.0
16200.0,213,2,967.12,507,143,United Kingdom,483.56,253.5
16201.0,182,4,1739.92,1202,70,United Kingdom,434.98,300.5
16202.0,698,1,327.02,188,17,United Kingdom,327.02,188.0
16203.0,1,4,592.9,262,27,United Kingdom,148.225,65.5
16204.0,698,1,384.18,218,45,United Kingdom,384.18,218.0
16205.0,91,4,609.93,334,67,United Kingdom,152.4825,83.5
16206.0,156,4,518.61,270,50,United Kingdom,129.6525,67.5
16207.0,698,1,310.38,134,17,United Kingdom,310.38,134.0
16208.0,698,2,534.06,321,56,United Kingdom,267.03,160.5
16209.0,2,4,744.28,480,30,United Kingdom,186.07,120.0
16210.0,67,14,1681.3,774,53,United Kingdom,120.09285714285714,55.285714285714285
16211.0,2,1,329.22,134,20,United Kingdom,329.22,134.0
16212.0,342,2,615.69,237,35,United Kingdom,307.845,118.5
16213.0,698,1,82.5,42,5,United Kingdom,82.5,42.0
16214.0,341,3,767.15,352,29,United Kingdom,255.71666666666667,117.33333333333333
16215.0,698,1,219.9,102,12,United Kingdom,219.9,102.0
16216.0,698,1,605.88,240,31,United Kingdom,605.88,240.0
16217.0,311,2,304.25,91,13,United Kingdom,152.125,45.5
16218.0,61,5,1381.98,842,51,United Kingdom,276.396,168.4
16221.0,99,3,692.23,429,81,United Kingdom,230.74333333333334,143.0
16222.0,698,1,652.5,313,109,United Kingdom,652.5,313.0
16224.0,251,4,1184.15,983,84,United Kingdom,296.0375,245.75
16225.0,161,5,1077.8700000000001,491,107,United Kingdom,215.574,98.2
16226.0,698,3,181.20000000000002,96,5,United Kingdom,60.400000000000006,32.0
16227.0,698,1,314.22,90,6,United Kingdom,314.22,90.0
16229.0,36,2,935.6,312,45,United Kingdom,467.8,156.0
16230.0,280,2,516.53,363,31,United Kingdom,258.265,181.5
16232.0,128,4,795.88,394,23,United Kingdom,198.97,98.5
16233.0,698,2,389.28000000000003,162,20,United Kingdom,194.64000000000001,81.0
16235.0,40,4,675.21,313,33,United Kingdom,168.8025,78.25
16236.0,698,1,432.2,184,20,United Kingdom,432.2,184.0
16239.0,280,2,363.2,224,17,United Kingdom,181.6,112.0
16240.0,698,2,2337.47,1366,112,United Kingdom,1168.735,683.0
16241.0,1,13,2407.0,1377,339,United Kingdom,185.15384615384616,105.92307692307692
16242.0,97,7,3479.38,1907,179,United Kingdom,497.05428571428575,272.42857142857144
16243.0,183,2,243.3,101,40,United Kingdom,121.65,50.5
16244.0,6,2,1522.75,855,88,United Kingdom,761.375,427.5
16245.0,64,3,1234.26,826,72,United Kingdom,411.42,275.3333333333333
16247.0,698,1,56.28,47,11,United Kingdom,56.28,47.0
16248.0,92,1,152.94,78,7,United Kingdom,152.94,78.0
16249.0,698,5,1199.19,672,55,United Kingdom,239.83800000000002,134.4
16250.0,698,2,389.44,208,22,United Kingdom,194.72,104.0
16253.0,245,2,2207.68,1407,78,United Kingdom,1103.84,703.5
16255.0,160,8,2259.96,1388,138,United Kingdom,282.495,173.5
16256.0,698,1,169.95000000000002,77,6,United Kingdom,169.95000000000002,77.0
16258.0,247,5,3245.31,1446,92,United Kingdom,649.062,289.2
16260.0,698,1,427.45000000000005,113,13,United Kingdom,427.45000000000005,113.0
16261.0,160,4,620.94,291,91,United Kingdom,155.235,72.75
16265.0,131,9,4373.71,2447,147,United Kingdom,485.96777777777777,271.8888888888889
16266.0,698,7,727.24,387,41,United Kingdom,103.89142857142858,55.285714285714285
16268.0,698,2,577.7,531,43,United Kingdom,288.85,265.5
16270.0,698,1,685.99,517,44,United Kingdom,685.99,517.0
16271.0,217,4,1246.6000000000001,867,88,United Kingdom,311.65000000000003,216.75
16272.0,698,1,411.7,224,25,United Kingdom,411.7,224.0
16274.0,698,1,211.35,143,55,United Kingdom,211.35,143.0
16275.0,698,1,433.42,280,27,United Kingdom,433.42,280.0
16276.0,698,1,177.0,84,4,United Kingdom,177.0,84.0
16278.0,698,1,242.83,101,16,United Kingdom,242.83,101.0
16279.0,698,3,1409.5,910,97,United Kingdom,469.8333333333333,303.3333333333333
16281.0,698,1,121.5,62,4,United Kingdom,121.5,62.0
16282.0,254,1,137.7,78,10,United Kingdom,137.7,78.0
16283.0,33,5,1501.24,1105,114,United Kingdom,300.248,221.0
16284.0,122,2,776.34,438,85,United Kingdom,388.17,219.0
16287.0,698,1,125.22000000000001,82,7,United Kingdom,125.22000000000001,82.0
16292.0,64,1,282.35,189,16,United Kingdom,282.35,189.0
16293.0,93,10,1926.64,955,87,United Kingdom,192.66400000000002,95.5
16295.0,1,4,1082.76,668,59,United Kingdom,270.69,167.0
16297.0,698,1,277.34000000000003,168,18,United Kingdom,277.34000000000003,168.0
16298.0,188,3,528.3000000000001,194,20,United Kingdom,176.10000000000002,64.66666666666667
16302.0,217,1,233.22,158,11,United Kingdom,233.22,158.0
16303.0,71,3,3904.43,1697,101,United Kingdom,1301.4766666666667,565.6666666666666
16305.0,698,1,361.21999999999997,256,22,United Kingdom,361.21999999999997,256.0
16306.0,39,6,585.17,409,34,United Kingdom,97.52833333333332,68.16666666666667
16309.0,698,2,666.77,463,37,United Kingdom,333.385,231.5
16311.0,698,2,584.79,345,33,United Kingdom,292.395,172.5
16313.0,182,2,220.07,91,13,United Kingdom,110.035,45.5
16315.0,698,1,155.52,68,10,United Kingdom,155.52,68.0
16316.0,99,7,1934.52,1327,104,United Kingdom,276.36,189.57142857142858
16317.0,3,3,1055.63,726,58,United Kingdom,351.8766666666667,242.0
16318.0,244,1,304.75,163,18,United Kingdom,304.75,163.0
16319.0,189,1,404.40000000000003,72,3,United Kingdom,404.40000000000003,72.0
16320.0,67,2,922.64,686,51,Unspecified,461.32,343.0
16321.0,162,5,346.8,132,6,Australia,69.36,26.4
16322.0,121,2,306.85,229,27,United Kingdom,153.425,114.5
16324.0,278,3,369.89,266,96,United Kingdom,123.29666666666667,88.66666666666667
16325.0,129,3,577.24,192,13,United Kingdom,192.41333333333333,64.0
16326.0,92,14,2854.12,668,150,United Kingdom,203.8657142857143,47.714285714285715
16327.0,578,6,3290.51,2086,139,United Kingdom,548.4183333333334,347.6666666666667
16330.0,698,3,130.91,56,37,United Kingdom,43.63666666666666,18.666666666666668
16332.0,30,7,1442.2,747,122,United Kingdom,206.02857142857144,106.71428571428571
16337.0,275,1,133.15,85,9,United Kingdom,133.15,85.0
16338.0,218,1,199.85,93,10,United Kingdom,199.85,93.0
16339.0,698,1,94.05,21,17,United Kingdom,94.05,21.0
16340.0,698,1,465.44,434,120,United Kingdom,465.44,434.0
16341.0,698,4,1056.87,816,50,United Kingdom,264.2175,204.0
16342.0,698,4,209.86,104,8,United Kingdom,52.465,26.0
16343.0,698,2,278.83,170,27,United Kingdom,139.415,85.0
16344.0,248,1,101.10000000000001,18,1,United Kingdom,101.10000000000001,18.0
16345.0,698,1,430.01,282,32,United Kingdom,430.01,282.0
16347.0,275,2,732.28,257,57,United Kingdom,366.14,128.5
16348.0,153,7,1128.05,749,145,United Kingdom,161.15,107.0
16349.0,698,1,12.65,6,6,United Kingdom,12.65,6.0
16350.0,71,4,996.3,486,36,United Kingdom,249.075,121.5
16351.0,40,1,153.9,90,8,United Kingdom,153.9,90.0
16352.0,303,2,494.44,300,28,United Kingdom,247.22,150.0
16353.0,10,16,2761.55,1100,50,United Kingdom,172.596875,68.75
16354.0,154,2,377.90000000000003,148,37,United Kingdom,188.95000000000002,74.0
16356.0,161,3,211.77,93,20,United Kingdom,70.59,31.0
16357.0,67,3,570.48,238,26,United Kingdom,190.16,79.33333333333333
16358.0,121,4,2027.5,1302,82,United Kingdom,506.875,325.5
16359.0,10,8,429.36,463,30,United Kingdom,53.67,57.875
16360.0,2,6,3108.84,1882,351,United Kingdom,518.14,313.6666666666667
16361.0,698,4,727.5600000000001,403,81,United Kingdom,181.89000000000001,100.75
16362.0,31,5,667.55,301,56,United Kingdom,133.51,60.2
16363.0,698,1,75.36,48,4,United Kingdom,75.36,48.0
16364.0,698,2,525.39,261,43,United Kingdom,262.695,130.5
16365.0,4,7,587.36,199,34,United Kingdom,83.90857142857143,28.428571428571427
16366.0,698,1,281.90000000000003,252,16,United Kingdom,281.90000000000003,252.0
16367.0,303,2,721.21,473,115,United Kingdom,360.605,236.5
16368.0,30,2,429.02000000000004,212,54,United Kingdom,214.51000000000002,106.0
16369.0,698,3,1350.29,909,86,United Kingdom,450.09666666666664,303.0
16370.0,66,4,1057.91,622,134,United Kingdom,264.4775,155.5
16372.0,183,2,304.18,153,82,United Kingdom,152.09,76.5
16374.0,245,2,404.23,231,96,United Kingdom,202.115,115.5
16376.0,333,2,745.74,508,95,United Kingdom,372.87,254.0
16378.0,190,3,362.95,267,22,United Kingdom,120.98333333333333,89.0
16379.0,213,4,2006.68,1292,84,United Kingdom,501.67,323.0
16380.0,92,1,142.79,116,15,United Kingdom,142.79,116.0
16383.0,698,2,557.14,334,76,United Kingdom,278.57,167.0
16384.0,32,2,502.2,252,29,United Kingdom,251.1,126.0
16385.0,62,3,493.91,251,49,United Kingdom,164.63666666666668,83.66666666666667
16386.0,30,2,281.32,203,74,United Kingdom,140.66,101.5
16387.0,698,1,94.36,44,4,United Kingdom,94.36,44.0
16389.0,342,4,905.31,433,28,United Kingdom,226.3275,108.25
16392.0,698,1,217.89,201,41,United Kingdom,217.89,201.0
16393.0,128,13,3025.84,1537,119,United Kingdom,232.7569230769231,118.23076923076923
16394.0,221,5,786.44,846,59,United Kingdom,157.288,169.2
16395.0,62,5,1294.49,1182,145,United Kingdom,258.898,236.4
16398.0,126,2,1084.25,525,57,United Kingdom,542.125,262.5
16399.0,698,2,333.65,210,62,United Kingdom,166.825,105.0
16400.0,185,1,286.98,171,27,United Kingdom,286.98,171.0
16401.0,121,12,2683.04,2026,64,United Kingdom,223.58666666666667,168.83333333333334
16402.0,578,2,208.6,107,52,United Kingdom,104.3,53.5
16403.0,698,1,177.5,114,10,United Kingdom,177.5,114.0
16404.0,698,1,312.95,145,18,United Kingdom,312.95,145.0
16405.0,70,2,74.85,19,3,United Kingdom,37.425,9.5
16406.0,698,1,154.35,117,55,United Kingdom,154.35,117.0
16407.0,37,10,1694.6299999999999,938,93,United Kingdom,169.463,93.8
16409.0,4,5,1841.69,1103,137,United Kingdom,368.338,220.6
16411.0,578,2,211.7,131,41,United Kingdom,105.85,65.5
16412.0,698,1,135.99,63,25,United Kingdom,135.99,63.0
16413.0,698,1,247.25,147,29,United Kingdom,247.25,147.0
16414.0,252,2,96.4,24,4,United Kingdom,48.2,12.0
16415.0,698,1,181.62,147,43,United Kingdom,181.62,147.0
16416.0,698,3,760.25,511,52,United Kingdom,253.41666666666666,170.33333333333334
16418.0,124,3,530.87,274,70,United Kingdom,176.95666666666668,91.33333333333333
16419.0,99,6,530.34,282,29,United Kingdom,88.39,47.0
16422.0,31,37,3522.44,1596,31,United Kingdom,95.20108108108109,43.13513513513514
16423.0,698,1,285.28,194,17,United Kingdom,285.28,194.0
16424.0,339,1,102.96000000000001,52,4,United Kingdom,102.96000000000001,52.0
16425.0,70,1,268.7,195,19,United Kingdom,268.7,195.0
16426.0,124,10,1648.65,1111,204,United Kingdom,164.865,111.1
16427.0,698,2,166.06,96,6,United Kingdom,83.03,48.0
16429.0,698,1,4.95,1,1,United Kingdom,4.95,1.0
16430.0,698,1,200.05,55,5,United Kingdom,200.05,55.0
16431.0,67,3,547.68,370,50,United Kingdom,182.55999999999997,123.33333333333333
16432.0,184,1,143.4,76,7,United Kingdom,143.4,76.0
16433.0,30,1,184.26,106,17,United Kingdom,184.26,106.0
16434.0,61,7,1208.3,699,78,United Kingdom,172.6142857142857,99.85714285714286
16438.0,243,5,748.6,458,72,United Kingdom,149.72,91.6
16440.0,61,5,3519.77,1814,180,United Kingdom,703.954,362.8
16441.0,276,2,358.75,171,20,United Kingdom,179.375,85.5
16442.0,121,3,557.33,404,158,United Kingdom,185.77666666666667,134.66666666666666
16444.0,216,4,552.17,343,64,United Kingdom,138.0425,85.75
16445.0,183,1,208.06,109,60,United Kingdom,208.06,109.0
16446.0,698,1,2.9,2,2,United Kingdom,2.9,2.0
16447.0,698,1,132.46,74,29,United Kingdom,132.46,74.0
16448.0,698,1,157.49,74,18,United Kingdom,157.49,74.0
16449.0,252,2,622.34,358,35,United Kingdom,311.17,179.0
16450.0,698,1,311.92,200,11,United Kingdom,311.92,200.0
16451.0,698,1,266.97,120,14,United Kingdom,266.97,120.0
16454.0,184,2,6.9,3,2,United Kingdom,3.45,1.5
16455.0,154,7,1841.18,988,69,United Kingdom,263.0257142857143,141.14285714285714
16456.0,192,5,1430.98,803,78,United Kingdom,286.196,160.6
16457.0,220,1,161.56,68,8,United Kingdom,161.56,68.0
16458.0,2,18,3469.3,2122,52,United Kingdom,192.7388888888889,117.88888888888889
16460.0,30,3,773.7,745,125,United Kingdom,257.90000000000003,248.33333333333334
16461.0,698,1,76.67,42,25,United Kingdom,76.67,42.0
16463.0,698,4,1301.36,901,69,United Kingdom,325.34,225.25
16464.0,698,3,1111.7,691,143,United Kingdom,370.56666666666666,230.33333333333334
16466.0,5,7,1409.3700000000001,666,97,United Kingdom,201.33857142857144,95.14285714285714
16469.0,160,4,579.72,256,144,United Kingdom,144.93,64.0
16470.0,698,4,697.0,436,116,United Kingdom,174.25,109.0
16471.0,69,1,223.95000000000002,141,13,United Kingdom,223.95000000000002,141.0
16473.0,163,3,289.16,193,16,United Kingdom,96.38666666666667,64.33333333333333
16474.0,32,7,1755.2,904,233,United Kingdom,250.74285714285716,129.14285714285714
16475.0,38,3,417.7,254,22,United Kingdom,139.23333333333332,84.66666666666667
16477.0,69,7,2466.62,1319,109,United Kingdom,352.3742857142857,188.42857142857142
16478.0,184,3,300.76,152,13,United Kingdom,100.25333333333333,50.666666666666664
16479.0,698,2,271.33,99,33,United Kingdom,135.665,49.5
16480.0,698,1,464.27,321,43,United Kingdom,464.27,321.0
16482.0,698,1,167.34,202,15,United Kingdom,167.34,202.0
16483.0,698,1,95.7,41,16,United Kingdom,95.7,41.0
16484.0,308,2,376.8,198,23,United Kingdom,188.4,99.0
16485.0,698,1,295.25,229,38,United Kingdom,295.25,229.0
16488.0,183,3,322.1,302,22,United Kingdom,107.36666666666667,100.66666666666667
16491.0,698,1,633.74,406,36,United Kingdom,633.74,406.0
16493.0,698,4,1002.6,659,34,United Kingdom,250.65,164.75
16494.0,698,1,723.93,543,44,United Kingdom,723.93,543.0
16495.0,130,2,452.40999999999997,266,70,United Kingdom,226.20499999999998,133.0
16496.0,333,3,1356.83,960,85,United Kingdom,452.27666666666664,320.0
16497.0,71,6,2572.69,1363,114,United Kingdom,428.7816666666667,227.16666666666666
16498.0,338,2,100.97,45,15,United Kingdom,50.485,22.5
16499.0,425,2,294.55,121,16,United Kingdom,147.275,60.5
16500.0,213,5,235.86,122,7,United Kingdom,47.172000000000004,24.4
16503.0,97,4,1250.28,552,62,United Kingdom,312.57,138.0
16504.0,698,1,451.84,474,75,United Kingdom,451.84,474.0
16506.0,698,2,90.30000000000001,42,3,United Kingdom,45.150000000000006,21.0
16509.0,698,1,169.50000000000003,46,6,United Kingdom,169.50000000000003,46.0
16510.0,667,1,178.54999999999998,85,9,United Kingdom,178.54999999999998,85.0
16511.0,698,3,740.6800000000001,320,126,United Kingdom,246.89333333333335,106.66666666666667
16513.0,213,4,874.59,407,33,United Kingdom,218.6475,101.75
16515.0,4,5,1375.79,650,82,United Kingdom,275.158,130.0
16516.0,91,1,101.69999999999999,58,6,United Kingdom,101.69999999999999,58.0
16517.0,161,1,162.7,96,17,United Kingdom,162.7,96.0
16518.0,92,2,415.82,278,34,United Kingdom,207.91,139.0
16519.0,455,2,74.38,42,7,United Kingdom,37.19,21.0
16520.0,188,3,953.6700000000001,549,124,United Kingdom,317.89000000000004,183.0
16523.0,32,20,6474.31,2833,132,United Kingdom,323.7155,141.65
16525.0,10,26,4959.79,1353,42,United Kingdom,190.76115384615383,52.03846153846154
16526.0,698,1,237.66,102,11,United Kingdom,237.66,102.0
16527.0,698,1,228.06,106,14,United Kingdom,228.06,106.0
16528.0,182,1,175.02,130,13,United Kingdom,175.02,130.0
16529.0,308,1,455.25,198,30,United Kingdom,455.25,198.0
16531.0,247,7,1089.2,742,62,United Kingdom,155.6,106.0
16533.0,304,3,920.82,490,106,United Kingdom,306.94,163.33333333333334
16535.0,243,1,434.13,308,27,United Kingdom,434.13,308.0
16536.0,698,1,364.12,232,41,United Kingdom,364.12,232.0
16539.0,152,4,1388.81,477,36,United Kingdom,347.2025,119.25
16542.0,698,1,119.62,46,5,United Kingdom,119.62,46.0
16545.0,698,1,101.7,30,2,United Kingdom,101.7,30.0
16546.0,667,2,564.95,385,20,United Kingdom,282.475,192.5
16549.0,32,10,3788.6,2203,435,United Kingdom,378.86,220.3
16550.0,158,5,1934.1000000000001,1210,149,United Kingdom,386.82000000000005,242.0
16551.0,163,3,426.38,360,20,United Kingdom,142.12666666666667,120.0
16552.0,37,2,280.99,117,12,United Kingdom,140.495,58.5
16553.0,69,6,977.24,382,23,United Kingdom,162.87333333333333,63.666666666666664
16554.0,10,3,758.6999999999999,394,47,United Kingdom,252.89999999999998,131.33333333333334
16555.0,244,2,285.89,175,15,United Kingdom,142.945,87.5
16556.0,129,7,2829.0,1728,124,United Kingdom,404.14285714285717,246.85714285714286
16557.0,698,2,174.1,70,6,United Kingdom,87.05,35.0
16558.0,38,20,6710.22,4170,230,United Kingdom,335.511,208.5
16560.0,698,2,700.36,492,47,United Kingdom,350.18,246.0
16561.0,31,2,494.12,242,28,United Kingdom,247.06,121.0
16563.0,698,1,324.5,146,12,United Kingdom,324.5,146.0
16565.0,425,1,35.7,6,2,United Kingdom,35.7,6.0
16566.0,698,5,303.78000000000003,146,12,United Kingdom,60.75600000000001,29.2
16567.0,163,2,593.2,336,28,United Kingdom,296.6,168.0
16569.0,182,1,124.2,93,5,United Kingdom,124.2,93.0
16570.0,153,10,2460.66,1158,60,United Kingdom,246.06599999999997,115.8
16571.0,283,3,1249.37,859,66,United Kingdom,416.45666666666665,286.3333333333333
16572.0,34,3,950.95,529,37,United Kingdom,316.98333333333335,176.33333333333334
16573.0,698,2,574.26,351,35,United Kingdom,287.13,175.5
16574.0,698,1,425.04,368,27,United Kingdom,425.04,368.0
16581.0,66,1,105.84,134,9,United Kingdom,105.84,134.0
16582.0,698,1,50.099999999999994,68,4,United Kingdom,50.099999999999994,68.0
16583.0,698,1,233.45,111,14,United Kingdom,233.45,111.0
16584.0,698,2,691.88,300,23,United Kingdom,345.94,150.0
16586.0,221,1,361.95,83,7,United Kingdom,361.95,83.0
16587.0,698,1,127.85000000000001,63,8,United Kingdom,127.85000000000001,63.0
16589.0,338,3,459.24,368,31,United Kingdom,153.08,122.66666666666667
16591.0,304,1,213.5,41,10,United Kingdom,213.5,41.0
16592.0,91,16,3692.63,2470,136,United Kingdom,230.789375,154.375
16593.0,280,2,183.98000000000002,61,19,United Kingdom,91.99000000000001,30.5
16594.0,698,1,139.94,60,49,United Kingdom,139.94,60.0
16595.0,92,1,350.21,334,82,United Kingdom,350.21,334.0
16596.0,486,2,210.35000000000002,93,11,United Kingdom,105.17500000000001,46.5
16597.0,213,1,44.24,44,5,United Kingdom,44.24,44.0
16598.0,698,1,145.04999999999998,73,10,United Kingdom,145.04999999999998,73.0
16600.0,213,6,690.9,855,45,United Kingdom,115.14999999999999,142.5
16601.0,698,1,160.91,90,25,United Kingdom,160.91,90.0
16602.0,275,1,497.21,287,27,United Kingdom,497.21,287.0
16603.0,93,2,465.97,379,32,United Kingdom,232.985,189.5
16607.0,1,12,2391.22,2074,124,United Kingdom,199.26833333333332,172.83333333333334
16609.0,4,7,5120.0,2290,146,United Kingdom,731.4285714285714,327.14285714285717
16610.0,250,1,75.66,66,6,United Kingdom,75.66,66.0
16611.0,188,1,129.49,47,9,United Kingdom,129.49,47.0
16612.0,3,4,1116.76,498,46,United Kingdom,279.19,124.5
16613.0,698,1,618.59,293,30,United Kingdom,618.59,293.0
16614.0,66,1,480.69,221,25,United Kingdom,480.69,221.0
16616.0,218,2,420.52,368,30,United Kingdom,210.26,184.0
16617.0,698,1,79.1,42,3,United Kingdom,79.1,42.0
16618.0,122,4,1610.58,942,63,United Kingdom,402.645,235.5
16619.0,698,1,226.21,133,14,United Kingdom,226.21,133.0
16620.0,182,2,144.96,84,8,United Kingdom,72.48,42.0
16621.0,128,4,282.71000000000004,191,18,United Kingdom,70.67750000000001,47.75
16623.0,129,1,129.45,39,5,United Kingdom,129.45,39.0
16624.0,698,2,455.39,209,35,United Kingdom,227.695,104.5
16625.0,69,1,333.08,164,23,United Kingdom,333.08,164.0
16626.0,90,16,2526.74,1270,75,United Kingdom,157.92125,79.375
16627.0,698,1,162.38,98,10,United Kingdom,162.38,98.0
16628.0,61,5,2188.05,1205,79,United Kingdom,437.61,241.0
16629.0,246,2,328.95,265,52,United Kingdom,164.475,132.5
16633.0,5,6,2364.5,1006,95,United Kingdom,394.0833333333333,167.66666666666666
16634.0,340,2,172.5,78,7,United Kingdom,86.25,39.0
16637.0,62,4,921.76,668,59,United Kingdom,230.44,167.0
16638.0,161,10,1205.05,826,71,United Kingdom,120.505,82.6
16639.0,122,3,1005.8100000000001,485,44,United Kingdom,335.27000000000004,161.66666666666666
16641.0,698,1,123.38,62,7,United Kingdom,123.38,62.0
16642.0,213,2,524.13,255,25,United Kingdom,262.065,127.5
16643.0,129,1,401.31,217,24,United Kingdom,401.31,217.0
16644.0,36,2,813.88,824,61,United Kingdom,406.94,412.0
16647.0,698,2,174.22,98,12,United Kingdom,87.11,49.0
16648.0,698,1,267.26,245,18,United Kingdom,267.26,245.0
16650.0,698,1,430.38,274,21,United Kingdom,430.38,274.0
16652.0,1,5,2928.65,883,49,United Kingdom,585.73,176.6
16653.0,698,2,1059.81,718,58,United Kingdom,529.905,359.0
16654.0,219,4,413.67,187,22,United Kingdom,103.4175,46.75
16655.0,10,6,2785.56,2084,196,United Kingdom,464.26,347.3333333333333
16656.0,4,12,1325.28,364,7,United Kingdom,110.44,30.333333333333332
16657.0,698,4,756.46,833,152,United Kingdom,189.115,208.25
16658.0,547,1,123.24,40,8,United Kingdom,123.24,40.0
16659.0,280,1,20.4,24,1,United Kingdom,20.4,24.0
16660.0,698,2,205.97,131,9,United Kingdom,102.985,65.5
16665.0,364,1,39.25,19,5,United Kingdom,39.25,19.0
16666.0,698,1,118.98,233,32,United Kingdom,118.98,233.0
16667.0,304,2,477.93,229,48,United Kingdom,238.965,114.5
16668.0,66,6,286.56,270,9,United Kingdom,47.76,45.0
16669.0,698,3,1171.88,765,132,United Kingdom,390.6266666666667,255.0
16670.0,40,11,3665.92,2216,167,United Kingdom,333.26545454545453,201.45454545454547
16671.0,244,1,81.75,15,1,United Kingdom,81.75,15.0
16672.0,7,17,4005.3,1258,16,United Kingdom,235.6058823529412,74.0
16674.0,305,2,293.84,180,88,United Kingdom,146.92,90.0
16676.0,67,4,1191.78,600,62,United Kingdom,297.945,150.0
16678.0,3,12,2604.66,1882,89,United Kingdom,217.05499999999998,156.83333333333334
16679.0,486,1,117.0,28,2,United Kingdom,117.0,28.0
16680.0,698,1,149.7,90,8,United Kingdom,149.7,90.0
16681.0,698,5,987.34,541,15,United Kingdom,197.46800000000002,108.2
16682.0,124,5,363.42,278,11,United Kingdom,72.684,55.6
16684.0,213,8,1718.34,374,16,United Kingdom,214.7925,46.75
16685.0,92,2,310.32,348,59,United Kingdom,155.16,174.0
16686.0,162,7,2346.33,1688,378,United Kingdom,335.19,241.14285714285714
16688.0,62,4,1181.18,708,50,United Kingdom,295.295,177.0
16689.0,698,2,293.52,132,9,United Kingdom,146.76,66.0
16690.0,698,2,156.43,101,9,United Kingdom,78.215,50.5
16693.0,304,2,385.56,196,52,United Kingdom,192.78,98.0
16696.0,67,4,657.9000000000001,146,7,United Kingdom,164.47500000000002,36.5
16697.0,7,1,91.5,25,18,United Kingdom,91.5,25.0
16700.0,4,13,4895.26,3703,153,United Kingdom,376.55846153846153,284.84615384615387
16701.0,10,12,2039.37,911,51,United Kingdom,169.9475,75.91666666666667
16705.0,7,20,7535.57,2248,95,United Kingdom,376.7785,112.4
16706.0,303,3,398.1,238,100,United Kingdom,132.70000000000002,79.33333333333333
16708.0,698,1,602.83,281,25,United Kingdom,602.83,281.0
16709.0,129,5,1907.93,599,48,United Kingdom,381.586,119.8
16710.0,67,10,2178.69,1603,257,United Kingdom,217.869,160.3
16711.0,182,3,273.03000000000003,105,7,United Kingdom,91.01,35.0
16712.0,36,10,2793.33,1487,239,United Kingdom,279.33299999999997,148.7
16713.0,7,15,4964.88,3141,311,United Kingdom,330.992,209.4
16714.0,698,1,854.11,585,74,United Kingdom,854.11,585.0
16715.0,698,1,99.39999999999999,234,13,United Kingdom,99.39999999999999,234.0
16716.0,698,1,166.8,24,1,United Kingdom,166.8,24.0
16717.0,153,6,3431.53,1683,166,United Kingdom,571.9216666666667,280.5
16718.0,578,1,514.73,305,38,United Kingdom,514.73,305.0
16719.0,224,7,1279.8700000000001,917,88,United Kingdom,182.83857142857144,131.0
16720.0,698,1,139.03,132,24,United Kingdom,139.03,132.0
16721.0,698,1,292.47,172,37,United Kingdom,292.47,172.0
16722.0,96,13,3271.29,3103,85,United Kingdom,251.6376923076923,238.69230769230768
16723.0,698,1,246.99,174,29,United Kingdom,246.99,174.0
16725.0,70,7,627.63,245,101,United Kingdom,89.66142857142857,35.0
16726.0,698,5,1348.3,909,120,United Kingdom,269.65999999999997,181.8
16727.0,425,1,256.32,167,41,United Kingdom,256.32,167.0
16728.0,698,4,847.03,650,206,United Kingdom,211.7575,162.5
16729.0,7,21,6375.08,4678,219,United Kingdom,303.5752380952381,222.76190476190476
16730.0,698,3,627.87,672,71,United Kingdom,209.29,224.0
